zpid,price,priceLabel,address,beds,baths,hdpData.homeInfo.livingArea,latLong.latitude,latLong.longitude,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,country,,
666101,1227729.1233333333,,"2715 E Hydrangia St, Tampa, FL 33612, Applegate, CA 95703",7,7,3049.576081732777,52.52015312,-151.198204,95703,Applegate,CA,6417.550702,sqft,USA,,
769133,968352.09,,"2938 S 83rd St, Tampa, FL 33619, Fontana, CA 92336",6,6,2610.894216209328,54.30563523,-128.1756235,92336,Fontana,CA,6959.516565,sqft,USA,,
762796,1020382.4233333333,,"346 N Otis Ave, Tampa, FL 33604, Carlsbad, CA 92010",6,6,2571.3722336901255,45.32266629,-127.2481444,92010,Carlsbad,CA,8476.606071,sqft,USA,,
770384,353205.88666666666,,"4605 Out Island Dr, Tampa, FL 33615, Encino, CA 91316",1,1,560,53.82593716,-82.33285883,91316,Encino,CA,4641.903816,sqft,USA,,
717920,388553.62,,"2547 38th Ave #TOWNHOUSE, Bayside, NY 11361, Paso Robles, CA 93446",1,1,560,65.41189946,-75.48072877,93446,Paso Robles,CA,2850.531169,sqft,USA,,
710491,565873.2566666667,,"8368 E Leota St, Wasilla, AK 99654, Elk Grove, CA 95624",3,2,1433.1211124079427,50.96642621,-96.05221439,95624,Elk Grove,CA,6652.392114,sqft,USA,,
843728,370852.86,,"9770 E 20th Ave, Tampa, FL 33605, Hemet, CA 92544",1,1,735.3382951769122,48.00454229,-145.2081944,92544,Hemet,CA,7090.667525,sqft,USA,,
593659,804479.15,,"7204 E Eskimo Ave, Tampa, FL 33604, Whittier, CA 90603",6,6,2598.2210653844895,59.79922179,-129.5329796,90603,Whittier,CA,2635.358148,sqft,USA,,
741426,543560.2577777777,,"5348 Riverscape Way, Tampa, FL 33635, San Jose, CA 95125",2,2,926.5167986453175,69.67779642,-108.2091675,95125,San Jose,CA,6265.909152,sqft,USA,,
540238,476766.73888888897,,"4488 TEXANA COVE, San Antonio, TX 78253, Lake Elsinore, CA 92532",2,2,925.9463745580574,34.97170954,-153.9345591,92532,Lake Elsinore,CA,4219.797104,sqft,USA,,
803916,392547.58444444445,,"1283 W Pocahontas Ave, Tampa, FL 33615, Valley Village, CA 91607",1,1,560,54.86440809,-96.70718394,91607,Valley Village,CA,4467.889017,sqft,USA,,
567326,554661.6366666667,,"6632 Coral Ln, Adelanto, CA 92301",3,3,1650.4595976413511,61.17721441,-139.5482865,92301,Adelanto,CA,8667.204797,sqft,USA,,
682092,2083664.5066666666,,"3152 E 109th Ave, Tampa, FL 33612, Red Bluff, CA 96080",8,7,3585.3370603485173,67.92583984,-101.2419387,96080,Red Bluff,CA,6442.872521,sqft,USA,,
827865,569525.0366666666,,"6737 Moores Mill Rd NW, Lake Elsinore, CA 92532",4,4,1710.2424231189466,46.82221913,-98.80351802,92532,Lake Elsinore,CA,6672.753395,sqft,USA,,
672936,1251472.2,,"2926 E Grizzly Bear Dr, Yorba Linda, CA 92887",6,6,2892.532303249978,50.42882964,-130.2189278,92887,Yorba Linda,CA,4766.805263,sqft,USA,,
567886,890915.9933333333,,"3025 Saint Nicholas Ave, Brooklyn, NY 11237, Upland, CA 91784",4,4,1778.4713895208286,66.50385844,-119.2341204,91784,Upland,CA,8624.34329,sqft,USA,,
697050,607762.3588888888,,"5259 W Norma Ave, Tampa, FL 33611, Rolling Hills Estates, CA 90274",2,2,1203.8004341736223,41.74760643,-146.3826832,90274,Rolling Hills Estates,CA,3635.793278,sqft,USA,,
835220,764733.9566666667,,"2262 Mark Daniel Cres, Galt, CA 95632",5,4,2275.600398150332,49.91755781,-138.0284497,95632,Galt,CA,6750.623953,sqft,USA,,
878295,1023456.3333333334,,"8876 W Euclid Ave, Tampa, FL 33629, Los Angeles, CA 90068",4,3,1949.3720718219602,49.74767545,-105.3739385,90068,Los Angeles,CA,10005.18557,sqft,USA,,
564581,718650.66,,"1422 S Ivanhoe St, Palmer, AK 99645, Hesperia, CA 92345",4,4,2104.2088012947784,65.62104648,-134.8698652,92345,Hesperia,CA,2975.329254,sqft,USA,,
578973,388333.0744444445,,"6807 N 29th St, Tampa, FL 33610, Sonora, CA 95370",1,1,560,68.23537696,-115.3322217,95370,Sonora,CA,6746.277731,sqft,USA,,
749191,560182.7866666666,,"5626 N 9th St, Tampa, FL 33604, Fontana, CA 92336",3,3,1606.4542085668554,60.98545164,-112.7375929,92336,Fontana,CA,7358.807976,sqft,USA,,
541481,588132.5966666667,,"5333 Woodside Dr, Lakeland, FL 33813, Murrieta, CA 92563",3,3,1647.1889967244872,46.90395073,-117.9610929,92563,Murrieta,CA,6015.639176,sqft,USA,,
860082,1333328.1233333333,,"4633 8th St, Encino, CA 91316",6,5,2842.182981762622,55.30640716,-140.2594362,91316,Encino,CA,8509.372111,sqft,USA,,
734785,1907319.12,,"4983 Stolls Ave, Tampa, FL 33615, Menifee, CA 92584",9,9,3924.213777085618,60.89790156,-95.08319498,92584,Menifee,CA,4515.011993,sqft,USA,,
558400,871635.3875,,"3499 Barbara Pl, San Diego, CA 92128",3,2,1314.9846331521144,52.71390623,-134.2525429,92128,San Diego,CA,5214.719974,sqft,USA,,
731096,739341.9166666666,,"5658 Aquamarine Dr, Gulf Breeze, FL 32563, Murrieta, CA 92562",4,4,1836.396120304965,38.92141918,-88.60761913,92562,Murrieta,CA,3484.31721,sqft,USA,,
766103,616256.9866666667,,"1488 Orchard Walk, Lake Elsinore, CA 92530",4,4,1725.6197293540936,37.8585275,-118.6531141,92530,Lake Elsinore,CA,4460.895928,sqft,USA,,
618267,3966337.3066666666,,"1733 Arapaho Dr, Santa Clarita, CA 91355",10,9,5073.546588443564,52.02531918,-146.4762237,91355,Santa Clarita,CA,5347.676425,sqft,USA,,
751463,1030007.2266666667,,"2546 Out Island Dr, Tampa, FL 33615, Upland, CA 91784",4,4,1863.965188474556,59.15006184,-113.3576509,91784,Upland,CA,4861.444333,sqft,USA,,
694298,751468.6466666666,,"9639 E Warbler Rd, Valley Village, CA 91607",2,1,1067.8499573691704,56.07179604,-135.5586582,91607,Valley Village,CA,9512.642139,sqft,USA,,
692069,338254.5333333333,,"8188 Summertree Ln, Gulf Breeze, FL 32563, Elk Grove, CA 95624",1,1,713.6917174213286,42.4806443,-96.8513195,95624,Elk Grove,CA,5148.559525,sqft,USA,,
850954,1060247.3233333332,,"2055 SE Lucaya Street, Port Saint Lucie, FL 34952, Murrieta, CA 92563",4,3,2001.8527410357437,35.57358022,-73.32502521,92563,Murrieta,CA,9693.335644,sqft,USA,,
592367,765041.1533333333,,"7659 Lotus Ln, Austin, TX 78721, Porter Ranch, CA 91326",3,3,1525.8703708062326,63.09764066,-132.2824566,91326,Porter Ranch,CA,9523.297434,sqft,USA,,
840314,384702.3977777778,,"3002 5th Place, Vero Beach, FL 32968, Sacramento, CA 95834",1,1,560,45.97186475,-155.2437292,95834,Sacramento,CA,3326.143383,sqft,USA,,
737686,1826312.4866666666,,"5877 S Englewood Ave, Tampa, FL 33611, San Jose, CA 95110",7,6,3362.066444537055,55.44954615,-81.35749153,95110,San Jose,CA,8548.127093,sqft,USA,,
712010,675003.32,,"8139 Trailing Vine Dr, Tampa, FL 33610, Placerville, CA 95667",2,2,1067.9093294594056,42.40611468,-160.6133386,95667,Placerville,CA,9553.853884,sqft,USA,,
868215,1130456.9366666668,,"6757 B Keyes Point #5, San Bernardino, CA 92404",5,4,2477.8681485127213,44.03812934,-154.4682854,92404,San Bernardino,CA,7573.904158,sqft,USA,,
834194,983677.8233333334,,"9216 Mary Frances Dr, Hesperia, CA 92345",4,3,1976.3820850229085,62.8607511,-92.67135127,92345,Hesperia,CA,9998.588439,sqft,USA,,
753521,358741.37666666665,,"7929 W Bay Court Ave, Tampa, FL 33611, Concord, CA 94520",1,1,560,44.29285379,-84.63381006,94520,Concord,CA,8540.038497,sqft,USA,,
839500,372888.93333333335,,"2792 Stroganof Dr, Lake Elsinore, CA 92530",1,1,560,67.71933162,-143.5596068,92530,Lake Elsinore,CA,7920.516313,sqft,USA,,
650045,1103743.8866666667,,"2952 S Valley Rd, Pinson, AL 35126, San Jose, CA 95110",5,4,2408.2954418342256,39.98341995,-135.9170542,95110,San Jose,CA,6944.084832,sqft,USA,,
865370,3075526.3833333333,,"7661 Atwater, San Antonio, TX 78245, Paso Robles, CA 93446",10,10,4954.440391224669,52.73658816,-83.81664295,93446,Paso Robles,CA,5939.85505,sqft,USA,,
844290,1276118.146060606,,"4916 Reynolds St, Staten Island, NY 10305, Orinda, CA 94563",6,5,2811.139862558217,39.86181798,-76.34390065,94563,Orinda,CA,9948.660252,sqft,USA,,
747121,362775.9033333333,,"5935 N 14th St, Tampa, FL 33612, Hesperia, CA 92345",1,1,560,59.35166118,-87.39731321,92345,Hesperia,CA,6011.858353,sqft,USA,,
798627,1961967.9466666668,,"248 E 109th Ave, Tampa, FL 33612, Laguna Woods, CA 92637",8,8,3738.173868499624,44.13862191,-87.67235944,92637,Laguna Woods,CA,5870.745972,sqft,USA,,
802400,2376478.2533333334,,"6808 S Saindon St, Vista, CA 92083",9,9,3872.8042338964333,43.94811954,-154.8079826,92083,Vista,CA,8407.988133,sqft,USA,,
562154,593110.1955555556,,"6781 E Chicago Rd, Los Angeles, CA 90045",3,3,1277.9823908667784,52.4117356,-113.4888777,90045,Los Angeles,CA,9006.002756,sqft,USA,,
666314,387040.2866666667,,"1114 Mahaffey Cir, Vance, AL 35490, Placerville, CA 95667",1,1,560,53.58846192,-126.4632696,95667,Placerville,CA,2706.815563,sqft,USA,,
628508,1768411.3866666667,,"2872 E 81st St, New York, NY 10028, Paso Robles, CA 93446",8,7,3461.5554640705295,64.20067944,-159.5401252,93446,Paso Robles,CA,6177.240502,sqft,USA,,
750737,707495.66,,"8425 Section Rd, Murrieta, CA 92562",2,1,1016.3531884992237,33.29071742,-144.2863984,92562,Murrieta,CA,7118.920855,sqft,USA,,
726408,1757833.29,,"8343 W Bay Vista Ave, Tampa, FL 33611, Elk Grove, CA 95624",9,8,3935.8562835019748,40.10346069,-153.049932,95624,Elk Grove,CA,5608.180261,sqft,USA,,
878785,1009695.46,,"6561 W Grace St, Tampa, FL 33607, Encino, CA 91316",6,6,2619.7680516833834,52.45802264,-93.88181785,91316,Encino,CA,4736.21487,sqft,USA,,
772172,799713.0066666667,,"3011 E 109th Ave, Tampa, FL 33612, Encino, CA 91316",5,4,2388.107956235008,67.73763101,-120.6681817,91316,Encino,CA,8750.657523,sqft,USA,,
545236,2187196.3466666667,,"7886 Londonderry Ln, Sacramento, CA 95815",9,9,3964.0588580246235,44.83606993,-160.8987123,95815,Sacramento,CA,9397.423232,sqft,USA,,
556225,1349652.4327272726,,"4277 S Renellie Ct, Tampa, FL 33616, Lake Elsinore, CA 92530",6,5,2867.367010719228,48.8845768,-139.3796956,92530,Lake Elsinore,CA,9033.470082,sqft,USA,,
840632,685585.5577777778,,"7647 E 81st St, New York, NY 10028, Ontario, CA 91762",2,2,1005.8636645246427,53.86429511,-156.8033188,91762,Ontario,CA,10355.50503,sqft,USA,,
826180,404385.93666666665,,"6340 93rd Avenue, Woodhaven, NY 11421, Los Angeles, CA 90068",1,1,560,31.29457714,-76.63318682,90068,Los Angeles,CA,8395.363497,sqft,USA,,
791921,2388731.1733333333,,"8923 Yellowstone Dr, New Port Richey, FL 34655, Orinda, CA 94563",9,8,3816.736422549646,59.37390719,-107.3216234,94563,Orinda,CA,2867.005952,sqft,USA,,
863917,1105598.9666666666,,"6339 S Jurasek Dr, Diamond Bar, CA 91765",6,6,2790.2488528649783,34.3710873,-99.15318951,91765,Diamond Bar,CA,7471.194431,sqft,USA,,
538941,393715.9077777778,,"9055 Crystal Street, Brooklyn, NY 11208, San Jose, CA 95125",1,1,560,62.03837085,-102.8479567,95125,San Jose,CA,6046.764357,sqft,USA,,
771016,980528.5866666667,,"6568 E 2nd St, San Diego, CA 92154",5,4,3221.9324194909823,59.15789803,-98.10757025,92154,San Diego,CA,5330.691333,sqft,USA,,
693534,1923368.91,,"2030 15th AVE S, NAPLES, FL 34102, Oceanside, CA 92056",7,7,1110.131114131989,50.20361365,-98.55077052,92056,Oceanside,CA,5792.741134,sqft,USA,,
719677,371463.02,,"6892 Worcester Dr, Fairhope, AL 36532, Bakersfield, CA 93311",1,1,2581.463269102724,36.87629675,-115.8201548,93311,Bakersfield,CA,8192.50988,sqft,USA,,
782796,389838.07111111115,,"3189 E 14th Ave #1, Tampa, FL 33605, San Diego, CA 92130",1,1,1160.6329530605367,31.64831043,-107.8971394,92130,San Diego,CA,8614.926227,sqft,USA,,
740348,818421.8166666667,,"4272 Brewer Dr S, Murrieta, CA 92562",5,4,3492.378336220185,35.66335743,-122.1733923,92562,Murrieta,CA,8166.944712,sqft,USA,,
566225,11150578.396666666,,"6744 W Douglas St, Tampa, FL 33607, Paso Robles, CA 93446",10,10,4865.482916416397,32.13057513,-85.17290995,93446,Paso Robles,CA,7878.959626,sqft,USA,,
837314,371463.02,,"6028 E 26th Ave, Tampa, FL 33605, Bakersfield, CA 93311",1,1,1162.3528340250596,43.74352996,-105.1634621,93311,Bakersfield,CA,10113.55674,sqft,USA,,
539019,617942.7766666666,,"9134 W Kirby St, Tampa, FL 33614, Sun Valley, CA 91352",2,1,5715.74365,46.94336,-153.3348501,91352,Sun Valley,CA,7371.929252,sqft,USA,,
82587911,"$475,000",$475K,"140 Wilmington Pl SE, Washington, DC 20032",4,2,2478,28.026482,-77.00345,20032,Washington,DC,0.25826446280991733,acres,USA,,
82589578,"$349,999",$350K,"3618 Martin Luther King Jr Ave SE, Washington, DC 20032",4,4,1330,28.026487,-77.00523,20032,Washington,DC,3750,sqft,USA,,
82952696,$300K,$300K,"1358 Valley Pl SE, Washington, DC 20020",4,3,1364,28.026762,-76.9868,20020,Washington,DC,2500,sqft,USA,,
82997323,"$199,000",$199K,"3809 V St SE APT 202, Washington, DC 20020",4,3,629,28.026888,-76.95146,20020,Washington,DC,,,USA,,
83131317,"$295,000",$295K,"1508 Fort Davis St SE, Washington, DC 20020",4,2,1286,28.027092,-76.94583,20020,Washington,DC,1953,sqft,USA,,
83542837,"$199,000",$199K,"1609 17th St SE APT 202, Washington, DC 20020",4,2,718,28.027378,-76.98095,20020,Washington,DC,,,USA,,
83653170,"$445,000",$445K,"4308 Alabama Ave SE, Washington, DC 20019",4,3,2327,28.027643,-76.93765,20019,Washington,DC,2756,sqft,USA,,
83677953,"$509,900",$510K,"341 O St SW, Washington, DC 20024",4,3,1710,28.027697,-77.01594,20024,Washington,DC,,,USA,,
83695405,"$479,000",$479K,"345 O St SW, Washington, DC 20024",4,3,1500,28.027712,-77.015915,20024,Washington,DC,,,USA,,
83698615,"$125,000",,"1301 Delaware Ave SW APT N225, Washington, DC 20024",4,2,865,28.028067,-77.01545,20024,Washington,DC,11,acres,USA,,
83711339,"$400,000",$400K,"1211 Van St SE APT 614, Washington, DC 20003",4,4,540,28.028162,-77.00822,20003,Washington,DC,,,USA,,
83795181,"$460,000",$460K,"650 Wharf St SW #Z-01, Washington, DC 20024",4,2,819,28.02854,-77.02238,20024,Washington,DC,,,USA,,
83819910,"$1,347,500",$1.35M,"750 13th St SE, Washington, DC 20003",4,6,3100,28.02863,-76.98799,20003,Washington,DC,1340,sqft,USA,,
84029002,"$875,000",$875K,"1218 G St SE, Washington, DC 20003",4,2,1486,28.028875,-76.98961,20003,Washington,DC,1076,sqft,USA,,
84148019,"$848,000",$848K,"240 14th St SE, Washington, DC 20003",4,2,1772,28.029253,-76.98523,20003,Washington,DC,2063,sqft,USA,,
84149016,"$1,395,000",$1.40M,"213 9th St SE, Washington, DC 20003",4,2,1770,28.02947,-76.994,20003,Washington,DC,1320,sqft,USA,,
84149079,"$345,000",$345K,"5021 A St SE, Washington, DC 20019",4,4,1658,28.03009,-76.92929,20019,Washington,DC,8000,sqft,USA,,
84149079,"$1,300,000",$1.30M,"602 E Capitol St NE, Washington, DC 20003",4,5,2964,28.030264,-76.9982,20003,Washington,DC,1094,sqft,USA,,
84149152,"$589,900",$590K,"1750 E St NE, Washington, DC 20002",4,3,1536,28.030277,-76.97912,20002,Washington,DC,1742,sqft,USA,,
84405759,"$849,000",,"916 G St NW APT 903, Washington, DC 20001",4,2,1064,28.030495,-77.02491,20001,Washington,DC,,,USA,,
84405888,"$445,000",,"811 4th St NW UNIT 814, Washington, DC 20001",4,4,703,28.031326,-77.01592,20001,Washington,DC,,,USA,,
84406862,"$775,000",$775K,"1066 Paper Mill Ct NW #1066, Washington, DC 20007",4,4,886,28.031328,-77.06483,20007,Washington,DC,,,USA,,
84618993,"$2,250,000",$2.25M,"3412 Prospect St NW, Washington, DC 20007",4,4,3032,28.03158,-77.06839,20007,Washington,DC,1900,sqft,USA,,
84619081,"$7,500,000",$7.50M,"3307 N St NW, Washington, DC 20007",4,3,5215,28.03174,-77.06646,20007,Washington,DC,4917,sqft,USA,,
84619234,"$1,999,000",$2.00M,"3011 Dumbarton St NW, Washington, DC 20007",4,2,1698,28.032177,-77.05973,20007,Washington,DC,1177,sqft,USA,,
84621120,"$324,900",,"1727 Massachusetts Ave NW #502, Washington, DC 20036",4,4,775,28.032642,-77.03984,20036,Washington,DC,,,USA,,
84621347,"$244,000",$244K,"4555 Macarthur Blvd NW APT 202, Washington, DC 20007",4,3,560,28.033367,-77.08723,20007,Washington,DC,,,USA,,
84622595,"$19,995,000",$20.0M,"2000 Massachusetts Ave NW, Washington, DC 20036",4,3,15210,28.033867,-77.04516,20036,Washington,DC,0.08,sqft,USA,,
84623710,"$2,999,000",$3.00M,"1537 30th St NW APT D32, Washington, DC 20007",4,3,3168,28.033875,-77.05895,20007,Washington,DC,,,USA,,
84624538,"$599,000",,"1520 16th St NW, Washington, DC 20036",4,4,755,28.033934,-77.03699,20036,Washington,DC,,,USA,,
87732773,"$5,999,517",$6.00M,"2220 Q St NW, Washington, DC 20008",4,3,5993,28.034222,-77.049706,20008,Washington,DC,1525,sqft,USA,,
87799627,"$1,300,000",$1.30M,"1608 33rd St NW, Washington, DC 20007",4,3,1078,28.034695,-77.06633,20007,Washington,DC,877,sqft,USA,,
88139922,"$650,000",$650K,"1730 16th St NW APT 14, Washington, DC 20009",4,3,810,28.035458,-77.03694,20009,Washington,DC,,,USA,,
88176306,"$875,000",$875K,"120 S St NW UNIT 1, Washington, DC 20001",4,3,1750,28.035942,-77.01295,20001,Washington,DC,,,USA,,
88312840,"$1,400,000",$1.40M,"3520 S St NW, Washington, DC 20007",4,3,1867,28.03595,-77.0702,20007,Washington,DC,2281,sqft,USA,,
88350571,"$1,495,000",$1.50M,"1745 S St NW, Washington, DC 20009",4,3,1881,28.036093,-77.04095,20009,Washington,DC,1755,sqft,USA,,
88355698,"$3,400,000",$3.40M,"2214 Wyoming Ave NW, Washington, DC 20008",4,3,4588,28.036104,-77.0498,20008,Washington,DC,4626,sqft,USA,,
88405630,"$9,995,000",$10.00M,"2109 Dunmore Ln NW, Washington, DC 20007",4,3,10635,28.03622,-77.0878,20007,Washington,DC,0.26983471074380166,acres,USA,,
88569823,"$585,000",$585K,"1003 V St NW, Washington, DC 20001",4,4,850,28.03647,-77.02623,20001,Washington,DC,1046,sqft,USA,,
88569823,"$559,000",,"2125 14th St NW APT 322, Washington, DC 20009",4,4,862,28.036472,-77.03163,20009,Washington,DC,,,USA,,
88578213,"$789,000",$789K,"2444 Ontario Rd NW APT 3, Washington, DC 20009",4,3,1144,28.03654,-77.04038,20009,Washington,DC,,,USA,,
88659954,"$297,700",$298K,"1002 Rhode Island Ave NE #3, Washington, DC 20018",4,3,750,28.036556,-76.99207,20018,Washington,DC,,,USA,,
88763454,"$2,785,000",$2.79M,"2602 36th Pl NW, Washington, DC 20007",4,3,3861,28.037151,-77.07231,20007,Washington,DC,6131,sqft,USA,,
88770985,"$11,500,000",$11.5M,"4825 Dexter Ter NW, Washington, DC 20007",4,2,13391,28.037224,-77.0933,20007,Washington,DC,0.5925390266299357,acres,USA,,
88800076,"$429,000",$429K,"1669 Columbia Rd NW APT 313, Washington, DC 20009",4,3,1100,28.03748,-77.03868,20009,Washington,DC,,,USA,,
88815420,"$620,000",$620K,"3028 Park Pl NW, Washington, DC 20001",4,3,1620,28.038311,-77.01821,20001,Washington,DC,1143,sqft,USA,,
88893401,"$7,495,000",$7.50M,"4433 Cathedral Ave NW, Washington, DC 20016",4,4,9132,28.038374,-77.08708,20016,Washington,DC,0.26515151515151514,acres,USA,,
88893401,"$1,495,000",$1.50M,"3107 34th St NW, Washington, DC 20008",4,3,2687,28.039228,-77.06612,20008,Washington,DC,4613,sqft,USA,,
89220838,"$1,479,000",$1.48M,"1308 Lawrence St NE, Washington, DC 20017",4,3,2290,28.039734,-76.98783,20017,Washington,DC,0.3443526170798898,acres,USA,,
89266613,"$1,398,000",$1.40M,"5705 Macarthur Blvd NW, Washington, DC 20016",4,4,2945,28.040215,-77.10911,20016,Washington,DC,5500,sqft,USA,,
89612610,"$1,249,900",$1.25M,"2030 Pierce Mill Rd NW, Washington, DC 20010",4,2,2160,28.041899,-77.04626,20010,Washington,DC,2300,sqft,USA,,
89684500,"$840,000",$840K,"3551 Hertford Pl NW, Washington, DC 20010",4,3,2594,28.041916,-77.03536,20010,Washington,DC,2301,sqft,USA,,
89684950,"$829,000",$829K,"3805 17th St NE, Washington, DC 20018",4,3,2079,28.042234,-76.981186,20018,Washington,DC,4000,sqft,USA,,
89732285,"$399,000",$399K,"3806 Porter St NW APT 101, Washington, DC 20016",4,2,763,28.042313,-77.07429,20016,Washington,DC,,,USA,,
89747899,"$729,950",$730K,"4339 Massachusetts Ave NW #4339, Washington, DC 20016",4,3,1180,28.04268,-77.08414,20016,Washington,DC,,,USA,,
89748442,"$1,150,000",$1.15M,"1328 Shepherd St NW, Washington, DC 20011",4,3,2591,28.042723,-77.03098,20011,Washington,DC,2928,sqft,USA,,
89756045,"$2,495,000",$2.50M,"5020 Sedgwick St NW, Washington, DC 20016",4,2,4278,28.043406,-77.09996,20016,Washington,DC,10451,sqft,USA,,
89912260,"$624,900",$625K,"811 Upshur St NW #7, Washington, DC 20011",4,3,1140,28.044586,-77.02391,20011,Washington,DC,,,USA,,
90647151,"$1,750,000",$1.75M,"4225 50th St NW, Washington, DC 20016",4,3,2185,28.044722,-77.09824,20016,Washington,DC,7548,sqft,USA,,
90651310,"$799,999",$800K,"413 Delafield Pl NW, Washington, DC 20011",4,4,1356,28.045418,-77.01801,20011,Washington,DC,1432,sqft,USA,,
90664555,"$1,699,000",$1.70M,"2855 Davenport St NW, Washington, DC 20008",4,3,2894,28.045515,-77.05857,20008,Washington,DC,0.27630853994490356,acres,USA,,
90664683,"$1,795,000",$1.80M,"3814 Jocelyn St NW, Washington, DC 20015",4,3,2326,28.045738,-77.07632,20015,Washington,DC,4872,sqft,USA,,
90669610,"$1,399,500",$1.40M,"5334 Nebraska Ave NW, Washington, DC 20015",4,4,2725,28.046757,-77.06708,20015,Washington,DC,5000,sqft,USA,,
90677371,"$2,995,000",$3.00M,"6955 33rd St NW, Washington, DC 20015",4,3,7350,28.046955,-77.05782,20015,Washington,DC,0.2903122130394858,acres,USA,,
566984,2330862,,"5045 Mortenview Dr, Washington, DC 20009",10,9,4247.687946777514,46.1712744,-88.15452928,20009,Washington,DC,10153.47968,sqft,USA,,
659931,1269918.6666666667,,"2438 W Kentucky Ave, Tampa, FL 33603, Washington, DC 20016",5,5,2277.856170651908,60.79147304,-91.11466256,20016,Washington,DC,7521.19049,sqft,USA,,
692798,761683.0733333334,,"227 S Shore Dr, Washington, DC 20020",3,2,1674.5761276790543,68.59519521,-130.2552083,20020,Washington,DC,5937.831979,sqft,USA,,
777440,4122555.6066666665,,"3811 S St NW, Washington, DC 20007, Washington, DC 20002",10,10,5714.74365,69.14766607,-102.3275755,20002,Washington,DC,8121.104673,sqft,USA,,
608575,2918291.108888889,,"2090 Beach Blvd #101, Washington, DC 20011",10,10,4772.043404788297,43.35993175,-148.3594724,20011,Washington,DC,8144.957705,sqft,USA,,
666231,4569891.82,,"758 Weimer Dr APT F, Washington, DC 20007",10,10,5490.507668880111,34.92931584,-160.3640193,20007,Washington,DC,8803.095482,sqft,USA,,
704556,1242905.2933333332,,"5887 Nina St, Oceanside, CA 92056, Washington, DC 20011",5,4,2160.0256149474667,52.93768102,-72.81525231,20011,Washington,DC,5992.603396,sqft,USA,,
673615,1294259.87,,"2792 E 14th Ave #1, Tampa, FL 33605, Washington, DC 20016",6,5,2792.750011774705,55.31024355,-95.1708683,20016,Washington,DC,3513.936686,sqft,USA,,
568037,911143,,"3026 Asbury Lane Dr, Washington, DC 20007",5,5,2330.214042,67.55266924,-152.4290832,20007,Washington,DC,7431.859743,sqft,USA,,
608166,313497.94111111114,,"1261 S Morton St, Tampa, FL 33616, Washington, DC 20009",1,1,560,46.28924684,-115.1140216,20009,Washington,DC,8484.37975,sqft,USA,,
845414,1235129.05,,"1086 Venice Cir, Tampa, FL 33635, Washington, DC 20032",4,4,2043.2514275103429,64.61742006,-97.49795892,20032,Washington,DC,9333.569174,sqft,USA,,
873144,851414,,"7000 Sally Ln, North Port, FL 34286, Washington, DC 20007",5,5,2406.1040558777595,36.56653563,-150.4859438,20007,Washington,DC,3160.531998,sqft,USA,,
571393,3373141.4155555554,,"4664 WARREN Circle, St. Johns, FL 32259, Washington, DC 20020",10,9,4784.049868176828,56.59209571,-88.36523342,20020,Washington,DC,9498.957003,sqft,USA,,
834591,608175.45,,"307 Princeton Pkwy, Mount Olive, AL 35117, Washington, DC 20036",2,2,1162.7262401217235,57.61887783,-153.7750492,20036,Washington,DC,5271.226963,sqft,USA,,
534318,313497.94111111114,,"527 Fern Cir, Tampa, FL 33604, Washington, DC 20008",1,1,560,33.03638648,-138.7684586,20008,Washington,DC,10367.63594,sqft,USA,,
547492,313497.94111111114,,"9728 Moores Mill Rd NW, Washington, DC 20011",1,1,560,41.64687319,-146.0888995,20011,Washington,DC,7697.442217,sqft,USA,,
534145,1286553.7166666666,,"5204 Little Bear Dr, Humble, TX 77339, Washington, DC 20007",4,4,2013.1327181557192,58.77171778,-129.8605109,20007,Washington,DC,10323.62965,sqft,USA,,
784074,679155.75,,"7372 Grey Mare St, Harvest, AL 35749, Washington, DC 20015",3,3,1422.1433542817572,57.31897305,-118.8532263,20015,Washington,DC,7344.570549,sqft,USA,,
584532,313497.94111111114,,"1171 Cape Seville Dr, Anchorage, AK 99516, Washington, DC 20016",1,1,560,36.4245984,-159.3306644,20016,Washington,DC,4320.572846,sqft,USA,,
775722,858331.3333333334,,"6244 Mossycup Ln, North Richland Hills, TX 76182, Washington, DC 20009",5,5,2510.870116,31.30866931,-156.6760746,20009,Washington,DC,3679.883919,sqft,USA,,
804667,1311998,,"6772 Joy Rd, Washington, DC 20036",5,5,2309.9470846632653,58.4221184,-132.3651974,20036,Washington,DC,9288.19592,sqft,USA,,
845983,313497.94111111114,,"3163 E Jean St, Tampa, FL 33610, Washington, DC 20011",1,1,560,62.66237076,-91.77822388,20011,Washington,DC,3425.546293,sqft,USA,,
645819,891928,,"5794 Brokenbow Ln, Rolling Hills Estates, CA 90274, Washington, DC 20007",5,4,2385.6295149969164,61.30141144,-111.6856332,20007,Washington,DC,7902.738235,sqft,USA,,
636306,1200761.0466666666,,"3957 Wishing Well Way, Tampa, FL 33619, Washington, DC 20007",4,4,1980.3123852166068,62.47175341,-83.09579089,20007,Washington,DC,7221.95465,sqft,USA,,
764118,1034767.34,,"6994 Chaperon Ct, Temple Terrace, FL 33637, Washington, DC 20007",6,6,2585.0242277096017,39.12128708,-92.32796756,20007,Washington,DC,3187.771881,sqft,USA,,
